#Phase-2 Materials Map           
#i cr sl tb dcc spigot fiber fibcha subdet ieta iphi depth  
934 61 6 u 0 0 1 4 HE 4 25 4 
934 61 6 u 0 0 1 5 HE 4 25 5 
934 61 6 u 0 0 2 0 HE 4 26 0 
934 61 6 u 0 0 2 1 HE 4 26 1 
934 61 6 u 0 0 2 2 HE 4 26 2 
934 61 6 u 0 0 2 3 HE 4 26 3 
934 61 6 u 0 0 2 4 HE 4 26 4 
934 61 6 u 0 0 2 5 HE 4 26 5 
934 61 6 u 0 0 3 0 HE 4 27 0 
934 61 6 u 0 0 3 1 HE 4 27 1 
934 61 6 u 0 0 3 2 HE 4 27 2 
934 61 6 u 0 0 3 3 HE 4 27 3 
934 61 6 u 0 0 3 4 HE 4 27 4 
934 61 6 u 0 0 3 5 HE 4 27 5 
934 61 6 u 0 0 4 0 HE 4 28 0 
934 61 6 u 0 0 4 1 HE 4 28 1 
934 61 6 u 0 0 4 2 HE 4 28 2 
934 61 6 u 0 0 4 3 HE 4 28 3 
934 61 6 u 0 0 4 4 HE 4 28 4 
934 61 6 u 0 0 4 5 HE 4 28 5 
934 61 6 u 0 0 5 0 HE 4 29 0 
934 61 6 u 0 0 5 1 HE 4 29 1 
934 61 6 u 0 0 5 2 HE 4 29 2 
934 61 6 u 0 0 5 3 HE 4 29 3 
934 61 6 u 0 0 5 4 HE 4 29 4 
934 61 6 u 0 0 5 5 HE 4 29 5 
934 61 6 u 0 0 6 0 HE 4 30 0 
934 61 6 u 0 0 6 1 HE 4 30 1 
934 61 6 u 0 0 6 2 HE 4 30 2 
934 61 6 u 0 0 6 3 HE 4 30 3 
934 61 6 u 0 0 6 4 HE 4 30 4 
934 61 6 u 0 0 6 5 HE 4 30 5 
934 61 6 u 0 0 7 0 HE 4 31 0 
934 61 6 u 0 0 7 1 HE 4 31 1 
934 61 6 u 0 0 7 2 HE 4 31 2 
934 61 6 u 0 0 7 3 HE 4 31 3 
934 61 6 u 0 0 7 4 HE 4 31 4 
934 61 6 u 0 0 7 5 HE 4 31 5 
1196 63 8 u 0 0 18 0 HE 4 32 0
1196 63 8 u 0 0 18 1 HE 4 32 1
1196 63 8 u 0 0 18 2 HE 4 32 2
1196 63 8 u 0 0 18 3 HE 4 32 3
1196 63 8 u 0 0 18 4 HE 4 32 4
1196 63 8 u 0 0 18 5 HE 4 32 5
1196 63 8 u 0 0 19 0 HE 4 33 0
1196 63 8 u 0 0 19 1 HE 4 33 1
1196 63 8 u 0 0 19 2 HE 4 33 2
1196 63 8 u 0 0 19 3 HE 4 33 3
1196 63 8 u 0 0 19 4 HE 4 33 4
1196 63 8 u 0 0 19 5 HE 4 33 5
#Phase-2 Materials Map
#i cr sl tb dcc spigot fiber fibcha subdet ieta iphi depth 
928 61 6 u 0 0 8 0 HE 5 0 0 
928 61 6 u 0 0 8 1 HE 5 0 1 
928 61 6 u 0 0 8 2 HE 5 0 2 
928 61 6 u 0 0 8 3 HE 5 0 3 
928 61 6 u 0 0 8 4 HE 5 0 4 
928 61 6 u 0 0 8 5 HE 5 0 5 
928 61 6 u 0 0 9 0 HE 5 1 0 
928 61 6 u 0 0 9 1 HE 5 1 1 
928 61 6 u 0 0 9 2 HE 5 1 2 
928 61 6 u 0 0 9 3 HE 5 1 3 
928 61 6 u 0 0 9 4 HE 5 1 4 
928 61 6 u 0 0 9 5 HE 5 1 5 
928 61 6 u 0 0 10 0 HE 5 2 0 
928 61 6 u 0 0 10 1 HE 5 2 1 
928 61 6 u 0 0 10 2 HE 5 2 2 
928 61 6 u 0 0 10 3 HE 5 2 3 
928 61 6 u 0 0 10 4 HE 5 2 4 
928 61 6 u 0 0 10 5 HE 5 2 5 
928 61 6 u 0 0 11 0 HE 5 3 0 
928 61 6 u 0 0 11 1 HE 5 3 1 
928 61 6 u 0 0 11 2 HE 5 3 2 
928 61 6 u 0 0 11 3 HE 5 3 3 
928 61 6 u 0 0 11 4 HE 5 3 4 
928 61 6 u 0 0 11 5 HE 5 3 5 
928 61 6 u 0 0 12 0 HE 5 4 0 
928 61 6 u 0 0 12 1 HE 5 4 1 
928 61 6 u 0 0 12 2 HE 5 4 2 
928 61 6 u 0 0 12 3 HE 5 4 3 
928 61 6 u 0 0 12 4 HE 5 4 4 
928 61 6 u 0 0 12 5 HE 5 4 5 
928 61 6 u 0 0 13 0 HE 5 5 0 
928 61 6 u 0 0 13 1 HE 5 5 1 
928 61 6 u 0 0 13 2 HE 5 5 2 
928 61 6 u 0 0 13 3 HE 5 5 3 
928 61 6 u 0 0 13 4 HE 5 5 4 
928 61 6 u 0 0 13 5 HE 5 5 5 
928 61 6 u 0 0 14 0 HE 5 6 0 
928 61 6 u 0 0 14 1 HE 5 6 1 
928 61 6 u 0 0 14 2 HE 5 6 2 
928 61 6 u 0 0 14 3 HE 5 6 3 
928 61 6 u 0 0 14 4 HE 5 6 4 
928 61 6 u 0 0 14 5 HE 5 6 5 
928 61 6 u 0 0 15 0 HE 5 7 0 
928 61 6 u 0 0 15 1 HE 5 7 1 
928 61 6 u 0 0 15 2 HE 5 7 2 
928 61 6 u 0 0 15 3 HE 5 7 3 
928 61 6 u 0 0 15 4 HE 5 7 4 
928 61 6 u 0 0 15 5 HE 5 7 5 
928 61 6 u 0 0 16 0 HE 5 8 0 
928 61 6 u 0 0 16 1 HE 5 8 1 
928 61 6 u 0 0 16 2 HE 5 8 2 
928 61 6 u 0 0 16 3 HE 5 8 3 
928 61 6 u 0 0 16 4 HE 5 8 4 
928 61 6 u 0 0 16 5 HE 5 8 5 
928 61 6 u 0 0 17 0 HE 5 9 0 
928 61 6 u 0 0 17 1 HE 5 9 1 
928 61 6 u 0 0 17 2 HE 5 9 2 
928 61 6 u 0 0 17 3 HE 5 9 3 
928 61 6 u 0 0 17 4 HE 5 9 4 
928 61 6 u 0 0 17 5 HE 5 9 5 
928 61 6 u 0 0 18 0 HE 5 10 0 
928 61 6 u 0 0 18 1 HE 5 10 1 
928 61 6 u 0 0 18 2 HE 5 10 2 
928 61 6 u 0 0 18 3 HE 5 10 3 
928 61 6 u 0 0 18 4 HE 5 10 4 
928 61 6 u 0 0 18 5 HE 5 10 5 
928 61 6 u 0 0 19 0 HE 5 11 0 
928 61 6 u 0 0 19 1 HE 5 11 1 
928 61 6 u 0 0 19 2 HE 5 11 2 
928 61 6 u 0 0 19 3 HE 5 11 3 
928 61 6 u 0 0 19 4 HE 5 11 4 
928 61 6 u 0 0 19 5 HE 5 11 5 
928 61 6 u 0 0 20 0 HE 5 12 0 
928 61 6 u 0 0 20 1 HE 5 12 1 
928 61 6 u 0 0 20 2 HE 5 12 2 
928 61 6 u 0 0 20 3 HE 5 12 3 
928 61 6 u 0 0 20 4 HE 5 12 4 
928 61 6 u 0 0 20 5 HE 5 12 5 
928 61 6 u 0 0 21 0 HE 5 13 0 
928 61 6 u 0 0 21 1 HE 5 13 1 
928 61 6 u 0 0 21 2 HE 5 13 2 
928 61 6 u 0 0 21 3 HE 5 13 3 
928 61 6 u 0 0 21 4 HE 5 13 4 
928 61 6 u 0 0 21 5 HE 5 13 5 
928 61 6 u 0 0 22 0 HE 5 14 0 
928 61 6 u 0 0 22 1 HE 5 14 1 
928 61 6 u 0 0 22 2 HE 5 14 2 
928 61 6 u 0 0 22 3 HE 5 14 3 
928 61 6 u 0 0 22 4 HE 5 14 4 
928 61 6 u 0 0 22 5 HE 5 14 5 
928 61 6 u 0 0 23 0 HE 5 15 0 
928 61 6 u 0 0 23 1 HE 5 15 1 
928 61 6 u 0 0 23 2 HE 5 15 2 
928 61 6 u 0 0 23 3 HE 5 15 3 
928 61 6 u 0 0 23 4 HE 5 15 4 
928 61 6 u 0 0 23 5 HE 5 15 5 
928 61 7 u 0 0 0 0 HE 5 16 0 
928 61 7 u 0 0 0 1 HE 5 16 1 
928 61 7 u 0 0 0 2 HE 5 16 2 
928 61 7 u 0 0 0 3 HE 5 16 3 
928 61 7 u 0 0 0 4 HE 5 16 4 
928 61 7 u 0 0 0 5 HE 5 16 5 
928 61 7 u 0 0 1 0 HE 5 17 0 
928 61 7 u 0 0 1 1 HE 5 17 1 
928 61 7 u 0 0 1 2 HE 5 17 2 
928 61 7 u 0 0 1 3 HE 5 17 3 
928 61 7 u 0 0 1 4 HE 5 17 4 
928 61 7 u 0 0 1 5 HE 5 17 5 
928 61 7 u 0 0 2 0 HE 5 18 0 
928 61 7 u 0 0 2 1 HE 5 18 1 
928 61 7 u 0 0 2 2 HE 5 18 2 
928 61 7 u 0 0 2 3 HE 5 18 3 
928 61 7 u 0 0 2 4 HE 5 18 4 
928 61 7 u 0 0 2 5 HE 5 18 5 
928 61 7 u 0 0 3 0 HE 5 19 0 
928 61 7 u 0 0 3 1 HE 5 19 1 
928 61 7 u 0 0 3 2 HE 5 19 2 
928 61 7 u 0 0 3 3 HE 5 19 3 
928 61 7 u 0 0 3 4 HE 5 19 4 
928 61 7 u 0 0 3 5 HE 5 19 5 
928 61 7 u 0 0 4 0 HE 5 20 0 
928 61 7 u 0 0 4 1 HE 5 20 1 
928 61 7 u 0 0 4 2 HE 5 20 2 
928 61 7 u 0 0 4 3 HE 5 20 3 
928 61 7 u 0 0 4 4 HE 5 20 4 
928 61 7 u 0 0 4 5 HE 5 20 5 
928 61 7 u 0 0 5 0 HE 5 21 0 
928 61 7 u 0 0 5 1 HE 5 21 1 
928 61 7 u 0 0 5 2 HE 5 21 2 
928 61 7 u 0 0 5 3 HE 5 21 3 
928 61 7 u 0 0 5 4 HE 5 21 4 
928 61 7 u 0 0 5 5 HE 5 21 5 
928 61 7 u 0 0 6 0 HE 5 22 0 
928 61 7 u 0 0 6 1 HE 5 22 1 
928 61 7 u 0 0 6 2 HE 5 22 2 
928 61 7 u 0 0 6 3 HE 5 22 3 
928 61 7 u 0 0 6 4 HE 5 22 4 
928 61 7 u 0 0 6 5 HE 5 22 5 
928 61 7 u 0 0 7 0 HE 5 23 0 
928 61 7 u 0 0 7 1 HE 5 23 1 
928 61 7 u 0 0 7 2 HE 5 23 2 
928 61 7 u 0 0 7 3 HE 5 23 3 
928 61 7 u 0 0 7 4 HE 5 23 4 
928 61 7 u 0 0 7 5 HE 5 23 5 
928 61 7 u 0 0 8 0 HE 5 24 0 
928 61 7 u 0 0 8 1 HE 5 24 1 
928 61 7 u 0 0 8 2 HE 5 24 2 
928 61 7 u 0 0 8 3 HE 5 24 3 
928 61 7 u 0 0 8 4 HE 5 24 4 
928 61 7 u 0 0 8 5 HE 5 24 5 
928 61 7 u 0 0 9 0 HE 5 25 0 
928 61 7 u 0 0 9 1 HE 5 25 1 
928 61 7 u 0 0 9 2 HE 5 25 2 
928 61 7 u 0 0 9 3 HE 5 25 3 
928 61 7 u 0 0 9 4 HE 5 25 4 
928 61 7 u 0 0 9 5 HE 5 25 5 
928 61 7 u 0 0 10 0 HE 5 26 0 
928 61 7 u 0 0 10 1 HE 5 26 1 
928 61 7 u 0 0 10 2 HE 5 26 2 
928 61 7 u 0 0 10 3 HE 5 26 3 
928 61 7 u 0 0 10 4 HE 5 26 4 
928 61 7 u 0 0 10 5 HE 5 26 5 
928 61 7 u 0 0 11 0 HE 5 27 0 
928 61 7 u 0 0 11 1 HE 5 27 1 
928 61 7 u 0 0 11 2 HE 5 27 2 
928 61 7 u 0 0 11 3 HE 5 27 3 
928 61 7 u 0 0 11 4 HE 5 27 4 
928 61 7 u 0 0 11 5 HE 5 27 5 
928 61 7 u 0 0 12 0 HE 5 28 0 
928 61 7 u 0 0 12 1 HE 5 28 1 
928 61 7 u 0 0 12 2 HE 5 28 2 
928 61 7 u 0 0 12 3 HE 5 28 3 
928 61 7 u 0 0 12 4 HE 5 28 4 
928 61 7 u 0 0 12 5 HE 5 28 5 
928 61 7 u 0 0 13 0 HE 5 29 0 
928 61 7 u 0 0 13 1 HE 5 29 1 
928 61 7 u 0 0 13 2 HE 5 29 2 
928 61 7 u 0 0 13 3 HE 5 29 3 
928 61 7 u 0 0 13 4 HE 5 29 4 
928 61 7 u 0 0 13 5 HE 5 29 5 
928 61 7 u 0 0 14 0 HE 5 30 0 
928 61 7 u 0 0 14 1 HE 5 30 1 
928 61 7 u 0 0 14 2 HE 5 30 2 
928 61 7 u 0 0 14 3 HE 5 30 3 
928 61 7 u 0 0 14 4 HE 5 30 4 
928 61 7 u 0 0 14 5 HE 5 30 5 
928 61 7 u 0 0 15 0 HE 5 31 0 
928 61 7 u 0 0 15 1 HE 5 31 1 
928 61 7 u 0 0 15 2 HE 5 31 2 
928 61 7 u 0 0 15 3 HE 5 31 3 
928 61 7 u 0 0 15 4 HE 5 31 4 
928 61 7 u 0 0 15 5 HE 5 31 5 
1196 63 8 u 0 0 20 0 HE 5 32 0
1196 63 8 u 0 0 20 1 HE 5 32 1
1196 63 8 u 0 0 20 2 HE 5 32 2
1196 63 8 u 0 0 20 3 HE 5 32 3
1196 63 8 u 0 0 20 4 HE 5 32 4
1196 63 8 u 0 0 20 5 HE 5 32 5
1196 63 8 u 0 0 21 0 HE 5 33 0
1196 63 8 u 0 0 21 1 HE 5 33 1
1196 63 8 u 0 0 21 2 HE 5 33 2
1196 63 8 u 0 0 21 3 HE 5 33 3
1196 63 8 u 0 0 21 4 HE 5 33 4
1196 63 8 u 0 0 21 5 HE 5 33 5
#Phase-2 Materials Map 
#i cr sl tb dcc spigot fiber fibcha subdet ieta iphi depth 
928 61 7 u 0 0 16 0 HE 6 0 0 
928 61 7 u 0 0 16 1 HE 6 0 1 
928 61 7 u 0 0 16 2 HE 6 0 2 
928 61 7 u 0 0 16 3 HE 6 0 3 
928 61 7 u 0 0 16 4 HE 6 0 4 
928 61 7 u 0 0 16 5 HE 6 0 5 
928 61 7 u 0 0 17 0 HE 6 1 0 
928 61 7 u 0 0 17 1 HE 6 1 1 
928 61 7 u 0 0 17 2 HE 6 1 2 
928 61 7 u 0 0 17 3 HE 6 1 3 
928 61 7 u 0 0 17 4 HE 6 1 4 
928 61 7 u 0 0 17 5 HE 6 1 5 
928 61 7 u 0 0 18 0 HE 6 2 0 
928 61 7 u 0 0 18 1 HE 6 2 1 
928 61 7 u 0 0 18 2 HE 6 2 2 
928 61 7 u 0 0 18 3 HE 6 2 3 
928 61 7 u 0 0 18 4 HE 6 2 4 
928 61 7 u 0 0 18 5 HE 6 2 5 
928 61 7 u 0 0 19 0 HE 6 3 0 
928 61 7 u 0 0 19 1 HE 6 3 1 
928 61 7 u 0 0 19 2 HE 6 3 2 
928 61 7 u 0 0 19 3 HE 6 3 3 
928 61 7 u 0 0 19 4 HE 6 3 4 
928 61 7 u 0 0 19 5 HE 6 3 5 
928 61 7 u 0 0 20 0 HE 6 4 0 
928 61 7 u 0 0 20 1 HE 6 4 1 
928 61 7 u 0 0 20 2 HE 6 4 2 
928 61 7 u 0 0 20 3 HE 6 4 3 
928 61 7 u 0 0 20 4 HE 6 4 4 
928 61 7 u 0 0 20 5 HE 6 4 5 
928 61 7 u 0 0 21 0 HE 6 5 0 
928 61 7 u 0 0 21 1 HE 6 5 1 
928 61 7 u 0 0 21 2 HE 6 5 2 
928 61 7 u 0 0 21 3 HE 6 5 3 
928 61 7 u 0 0 21 4 HE 6 5 4 
928 61 7 u 0 0 21 5 HE 6 5 5 
928 61 7 u 0 0 22 0 HE 6 6 0 
928 61 7 u 0 0 22 1 HE 6 6 1 
928 61 7 u 0 0 22 2 HE 6 6 2 
928 61 7 u 0 0 22 3 HE 6 6 3 
928 61 7 u 0 0 22 4 HE 6 6 4 
928 61 7 u 0 0 22 5 HE 6 6 5 
928 61 7 u 0 0 23 0 HE 6 7 0 
928 61 7 u 0 0 23 1 HE 6 7 1 
928 61 7 u 0 0 23 2 HE 6 7 2 
928 61 7 u 0 0 23 3 HE 6 7 3 
928 61 7 u 0 0 23 4 HE 6 7 4 
928 61 7 u 0 0 23 5 HE 6 7 5 
928 61 8 u 0 0 0 0 HE 6 8 0 
928 61 8 u 0 0 0 1 HE 6 8 1 
928 61 8 u 0 0 0 2 HE 6 8 2 
928 61 8 u 0 0 0 3 HE 6 8 3 
928 61 8 u 0 0 0 4 HE 6 8 4 
928 61 8 u 0 0 0 5 HE 6 8 5 
928 61 8 u 0 0 1 0 HE 6 9 0 
928 61 8 u 0 0 1 1 HE 6 9 1 
928 61 8 u 0 0 1 2 HE 6 9 2 
928 61 8 u 0 0 1 3 HE 6 9 3 
928 61 8 u 0 0 1 4 HE 6 9 4 
928 61 8 u 0 0 1 5 HE 6 9 5 
928 61 8 u 0 0 2 0 HE 6 10 0 
928 61 8 u 0 0 2 1 HE 6 10 1 
928 61 8 u 0 0 2 2 HE 6 10 2 
928 61 8 u 0 0 2 3 HE 6 10 3 
928 61 8 u 0 0 2 4 HE 6 10 4 
928 61 8 u 0 0 2 5 HE 6 10 5 
928 61 8 u 0 0 3 0 HE 6 11 0 
928 61 8 u 0 0 3 1 HE 6 11 1 
928 61 8 u 0 0 3 2 HE 6 11 2 
928 61 8 u 0 0 3 3 HE 6 11 3 
928 61 8 u 0 0 3 4 HE 6 11 4 
928 61 8 u 0 0 3 5 HE 6 11 5 
928 61 8 u 0 0 4 0 HE 6 12 0 
928 61 8 u 0 0 4 1 HE 6 12 1 
928 61 8 u 0 0 4 2 HE 6 12 2 
928 61 8 u 0 0 4 3 HE 6 12 3 
928 61 8 u 0 0 4 4 HE 6 12 4 
928 61 8 u 0 0 4 5 HE 6 12 5 
928 61 8 u 0 0 5 0 HE 6 13 0 
928 61 8 u 0 0 5 1 HE 6 13 1 
928 61 8 u 0 0 5 2 HE 6 13 2 
928 61 8 u 0 0 5 3 HE 6 13 3 
928 61 8 u 0 0 5 4 HE 6 13 4 
928 61 8 u 0 0 5 5 HE 6 13 5 
928 61 8 u 0 0 6 0 HE 6 14 0 
928 61 8 u 0 0 6 1 HE 6 14 1 
928 61 8 u 0 0 6 2 HE 6 14 2 
928 61 8 u 0 0 6 3 HE 6 14 3 
928 61 8 u 0 0 6 4 HE 6 14 4 
928 61 8 u 0 0 6 5 HE 6 14 5 
928 61 8 u 0 0 7 0 HE 6 15 0 
928 61 8 u 0 0 7 1 HE 6 15 1 
928 61 8 u 0 0 7 2 HE 6 15 2 
928 61 8 u 0 0 7 3 HE 6 15 3 
928 61 8 u 0 0 7 4 HE 6 15 4 
928 61 8 u 0 0 7 5 HE 6 15 5 
928 61 8 u 0 0 8 0 HE 6 16 0 
928 61 8 u 0 0 8 1 HE 6 16 1 
928 61 8 u 0 0 8 2 HE 6 16 2 
928 61 8 u 0 0 8 3 HE 6 16 3 
928 61 8 u 0 0 8 4 HE 6 16 4 
928 61 8 u 0 0 8 5 HE 6 16 5 
928 61 8 u 0 0 9 0 HE 6 17 0 
928 61 8 u 0 0 9 1 HE 6 17 1 
928 61 8 u 0 0 9 2 HE 6 17 2 
928 61 8 u 0 0 9 3 HE 6 17 3 
928 61 8 u 0 0 9 4 HE 6 17 4 
928 61 8 u 0 0 9 5 HE 6 17 5 
928 61 8 u 0 0 10 0 HE 6 18 0 
928 61 8 u 0 0 10 1 HE 6 18 1 
928 61 8 u 0 0 10 2 HE 6 18 2 
928 61 8 u 0 0 10 3 HE 6 18 3 
928 61 8 u 0 0 10 4 HE 6 18 4 
928 61 8 u 0 0 10 5 HE 6 18 5 
928 61 8 u 0 0 11 0 HE 6 19 0 
928 61 8 u 0 0 11 1 HE 6 19 1 
928 61 8 u 0 0 11 2 HE 6 19 2 
928 61 8 u 0 0 11 3 HE 6 19 3 
928 61 8 u 0 0 11 4 HE 6 19 4 
928 61 8 u 0 0 11 5 HE 6 19 5 
928 61 8 u 0 0 12 0 HE 6 20 0 
928 61 8 u 0 0 12 1 HE 6 20 1 
928 61 8 u 0 0 12 2 HE 6 20 2 
928 61 8 u 0 0 12 3 HE 6 20 3 
928 61 8 u 0 0 12 4 HE 6 20 4 
928 61 8 u 0 0 12 5 HE 6 20 5 
928 61 8 u 0 0 13 0 HE 6 21 0 
928 61 8 u 0 0 13 1 HE 6 21 1 
928 61 8 u 0 0 13 2 HE 6 21 2 
928 61 8 u 0 0 13 3 HE 6 21 3 
928 61 8 u 0 0 13 4 HE 6 21 4 
928 61 8 u 0 0 13 5 HE 6 21 5 
928 61 8 u 0 0 14 0 HE 6 22 0 
928 61 8 u 0 0 14 1 HE 6 22 1 
928 61 8 u 0 0 14 2 HE 6 22 2 
928 61 8 u 0 0 14 3 HE 6 22 3 
928 61 8 u 0 0 14 4 HE 6 22 4 
928 61 8 u 0 0 14 5 HE 6 22 5 
928 61 8 u 0 0 15 0 HE 6 23 0 
928 61 8 u 0 0 15 1 HE 6 23 1 
928 61 8 u 0 0 15 2 HE 6 23 2 
928 61 8 u 0 0 15 3 HE 6 23 3 
928 61 8 u 0 0 15 4 HE 6 23 4 
928 61 8 u 0 0 15 5 HE 6 23 5 
928 61 8 u 0 0 16 0 HE 6 24 0 
928 61 8 u 0 0 16 1 HE 6 24 1 
928 61 8 u 0 0 16 2 HE 6 24 2 
928 61 8 u 0 0 16 3 HE 6 24 3 
928 61 8 u 0 0 16 4 HE 6 24 4 
928 61 8 u 0 0 16 5 HE 6 24 5 
928 61 8 u 0 0 17 0 HE 6 25 0 
928 61 8 u 0 0 17 1 HE 6 25 1 
928 61 8 u 0 0 17 2 HE 6 25 2 
928 61 8 u 0 0 17 3 HE 6 25 3 
928 61 8 u 0 0 17 4 HE 6 25 4 
928 61 8 u 0 0 17 5 HE 6 25 5 
928 61 8 u 0 0 18 0 HE 6 26 0 
928 61 8 u 0 0 18 1 HE 6 26 1 
928 61 8 u 0 0 18 2 HE 6 26 2 
928 61 8 u 0 0 18 3 HE 6 26 3 
928 61 8 u 0 0 18 4 HE 6 26 4 
928 61 8 u 0 0 18 5 HE 6 26 5 
928 61 8 u 0 0 19 0 HE 6 27 0 
928 61 8 u 0 0 19 1 HE 6 27 1 
928 61 8 u 0 0 19 2 HE 6 27 2 
928 61 8 u 0 0 19 3 HE 6 27 3 
928 61 8 u 0 0 19 4 HE 6 27 4 
928 61 8 u 0 0 19 5 HE 6 27 5 
928 61 8 u 0 0 20 0 HE 6 28 0 
928 61 8 u 0 0 20 1 HE 6 28 1 
928 61 8 u 0 0 20 2 HE 6 28 2 
928 61 8 u 0 0 20 3 HE 6 28 3 
928 61 8 u 0 0 20 4 HE 6 28 4 
928 61 8 u 0 0 20 5 HE 6 28 5 
928 61 8 u 0 0 21 0 HE 6 29 0 
928 61 8 u 0 0 21 1 HE 6 29 1 
928 61 8 u 0 0 21 2 HE 6 29 2 
928 61 8 u 0 0 21 3 HE 6 29 3 
928 61 8 u 0 0 21 4 HE 6 29 4 
928 61 8 u 0 0 21 5 HE 6 29 5 
928 61 8 u 0 0 22 0 HE 6 30 0 
928 61 8 u 0 0 22 1 HE 6 30 1 
928 61 8 u 0 0 22 2 HE 6 30 2 
928 61 8 u 0 0 22 3 HE 6 30 3 
928 61 8 u 0 0 22 4 HE 6 30 4 
928 61 8 u 0 0 22 5 HE 6 30 5 
928 61 8 u 0 0 23 0 HE 6 31 0 
928 61 8 u 0 0 23 1 HE 6 31 1 
928 61 8 u 0 0 23 2 HE 6 31 2 
928 61 8 u 0 0 23 3 HE 6 31 3 
928 61 8 u 0 0 23 4 HE 6 31 4 
928 61 8 u 0 0 23 5 HE 6 31 5 
1196 63 8 u 0 0 22 0 HE 6 32 0
1196 63 8 u 0 0 22 1 HE 6 32 1
1196 63 8 u 0 0 22 2 HE 6 32 2
1196 63 8 u 0 0 22 3 HE 6 32 3
1196 63 8 u 0 0 22 4 HE 6 32 4
1196 63 8 u 0 0 22 5 HE 6 32 5
1196 63 8 u 0 0 23 0 HE 6 33 0
1196 63 8 u 0 0 23 1 HE 6 33 1
1196 63 8 u 0 0 23 2 HE 6 33 2
1196 63 8 u 0 0 23 3 HE 6 33 3
1196 63 8 u 0 0 23 4 HE 6 33 4
1196 63 8 u 0 0 23 5 HE 6 33 5
#Phase-2 Materials Map 
#i cr sl tb dcc spigot fiber fibcha subdet ieta iphi depth 
928 61 9 u 0 0 0 0 HE 7 0 0 
928 61 9 u 0 0 0 1 HE 7 0 1 
928 61 9 u 0 0 0 2 HE 7 0 2 
928 61 9 u 0 0 0 3 HE 7 0 3 
928 61 9 u 0 0 0 4 HE 7 0 4 
928 61 9 u 0 0 0 5 HE 7 0 5 
928 61 9 u 0 0 1 0 HE 7 1 0 
928 61 9 u 0 0 1 1 HE 7 1 1 
928 61 9 u 0 0 1 2 HE 7 1 2 
928 61 9 u 0 0 1 3 HE 7 1 3 
928 61 9 u 0 0 1 4 HE 7 1 4 
928 61 9 u 0 0 1 5 HE 7 1 5 
928 61 9 u 0 0 2 0 HE 7 2 0 
928 61 9 u 0 0 2 1 HE 7 2 1 
928 61 9 u 0 0 2 2 HE 7 2 2 
928 61 9 u 0 0 2 3 HE 7 2 3 
928 61 9 u 0 0 2 4 HE 7 2 4 
928 61 9 u 0 0 2 5 HE 7 2 5 
928 61 9 u 0 0 3 0 HE 7 3 0 
928 61 9 u 0 0 3 1 HE 7 3 1 
928 61 9 u 0 0 3 2 HE 7 3 2 
928 61 9 u 0 0 3 3 HE 7 3 3 
928 61 9 u 0 0 3 4 HE 7 3 4 
928 61 9 u 0 0 3 5 HE 7 3 5 
928 61 9 u 0 0 4 0 HE 7 4 0 
928 61 9 u 0 0 4 1 HE 7 4 1 
928 61 9 u 0 0 4 2 HE 7 4 2 
928 61 9 u 0 0 4 3 HE 7 4 3 
928 61 9 u 0 0 4 4 HE 7 4 4 
928 61 9 u 0 0 4 5 HE 7 4 5 
928 61 9 u 0 0 5 0 HE 7 5 0 
928 61 9 u 0 0 5 1 HE 7 5 1 
928 61 9 u 0 0 5 2 HE 7 5 2 
928 61 9 u 0 0 5 3 HE 7 5 3 
928 61 9 u 0 0 5 4 HE 7 5 4 
928 61 9 u 0 0 5 5 HE 7 5 5 
928 61 9 u 0 0 6 0 HE 7 6 0 
928 61 9 u 0 0 6 1 HE 7 6 1 
928 61 9 u 0 0 6 2 HE 7 6 2 
928 61 9 u 0 0 6 3 HE 7 6 3 
928 61 9 u 0 0 6 4 HE 7 6 4 
928 61 9 u 0 0 6 5 HE 7 6 5 
928 61 9 u 0 0 7 0 HE 7 7 0 
928 61 9 u 0 0 7 1 HE 7 7 1 
928 61 9 u 0 0 7 2 HE 7 7 2 
928 61 9 u 0 0 7 3 HE 7 7 3 
928 61 9 u 0 0 7 4 HE 7 7 4 
928 61 9 u 0 0 7 5 HE 7 7 5 
928 61 9 u 0 0 8 0 HE 7 8 0 
928 61 9 u 0 0 8 1 HE 7 8 1 
928 61 9 u 0 0 8 2 HE 7 8 2 
928 61 9 u 0 0 8 3 HE 7 8 3 
928 61 9 u 0 0 8 4 HE 7 8 4 
928 61 9 u 0 0 8 5 HE 7 8 5 
928 61 9 u 0 0 9 0 HE 7 9 0 
928 61 9 u 0 0 9 1 HE 7 9 1 
928 61 9 u 0 0 9 2 HE 7 9 2 
928 61 9 u 0 0 9 3 HE 7 9 3 
928 61 9 u 0 0 9 4 HE 7 9 4 
928 61 9 u 0 0 9 5 HE 7 9 5 
928 61 9 u 0 0 10 0 HE 7 10 0 
928 61 9 u 0 0 10 1 HE 7 10 1 
928 61 9 u 0 0 10 2 HE 7 10 2 
928 61 9 u 0 0 10 3 HE 7 10 3 
928 61 9 u 0 0 10 4 HE 7 10 4 
928 61 9 u 0 0 10 5 HE 7 10 5 
928 61 9 u 0 0 11 0 HE 7 11 0 
928 61 9 u 0 0 11 1 HE 7 11 1 
928 61 9 u 0 0 11 2 HE 7 11 2 
928 61 9 u 0 0 11 3 HE 7 11 3 
928 61 9 u 0 0 11 4 HE 7 11 4 
928 61 9 u 0 0 11 5 HE 7 11 5 
928 61 9 u 0 0 12 0 HE 7 12 0 
